caseid_new,w1_weight_combo,w2_attrition_adj_weights,w3_attrition_adj_weight,w2_surveyed,w3_surveyed,w1_ppage,w1_ppeduc,w1_ppincimp,w1_ppgender,w1_ppethm,w1_ppreg9,w1_ppwork,w1_partnership_status,w1_q19,w1_married,w1_same_sex_couple,w1_relate_duration_in2017_years,w1_q34,w1_q24_met_online,w1_q24_met_through_friend,w1_q24_met_through_family,w1_q24_met_as_through_cowork,w1_q24_school,w1_q24_college,w1_q24_church,w1_q24_bar_restaurant,w1_q24_party,w1_q32,w3_partner_type,w3_live_w_partner,w3_relationship_end_combo,w3_partner_source,w3_breakup_source,w3_relationship_duration_yrs
1273131.0,1.0677738189697266,1.0702968835830688,1.2085834741592407,yes,yes,80.0,10th grade,"$50,000 to $59,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
1273539.0,1.8258333206176758,2.1372270584106445,,yes,no,35.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.75,Good,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1275971.0,0.9494966268539429,0.41646894812583923,0.36690834164619446,yes,yes,66.0,Bachelors degree,"$75,000 to $84,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
1276051.0,0.7796569466590881,0.5010230541229248,0.4931211471557617,yes,yes,71.0,Masters degree,"$50,000 to $59,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,43.83333206176758,Good,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,48.5
1276181.0,0.7539888024330139,0.4829918146133423,0.40014541149139404,yes,yes,58.0,Masters degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,38.66666793823242,Excellent,no,yes,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,43.33333206176758
1279337.0,0.9636310935020447,0.6932011842727661,0.6615191698074341,yes,yes,79.0,"Some college, no degree","$20,000 to $24,999",Female,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,36.66666793823242,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,no,no report of breakup or partner death,2022 wave,,1.0833333730697632
1279425.0,1.186503291130066,1.6736915111541748,1.7197989225387573,yes,yes,28.0,"Some college, no degree","$150,000 to $174,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,No,yes,NOT same-sex souple,0.5833333134651184,Very Poor,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,no,no report of breakup or partner death,2022 wave,,0.5833333134651184
1282581.0,0.7756993174552917,0.6179512739181519,0.523501455783844,yes,yes,85.0,Professional or Doctorate degree,"$200,000 to $249,999",Male,"White, Non-Hispanic",Pacific,Not working - retired,married,Yes,yes,NOT same-sex souple,29.25,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,33.91666793823242
1282793.0,0.9014394879341125,0.4807114899158478,0.5469181537628174,yes,yes,62.0,"Some college, no degree","$100,000 to $124,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
1283019.0,0.9442951679229736,0.7530035376548767,0.6819553375244141,yes,yes,43.0,Masters degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,21.66666603088379,Excellent,no,no,no,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,26.33333396911621
1284217.0,0.975956380367279,0.7078943848609924,0.7697262167930603,yes,yes,76.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999",Female,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,57.91666793823242,Excellent,no,yes,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,62.66666793823242
1287847.0,0.8071343898773193,0.6243800520896912,0.49366995692253113,yes,yes,50.0,Bachelors degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,23.66666603088379,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,28.33333396911621
1300381.0,0.968380331993103,1.1045550107955933,1.1394587755203247,yes,yes,85.0,"Some college, no degree","$200,000 to $249,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,No,yes,NOT same-sex souple,66.0,Fair,no,yes,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
1300409.0,0.9420337080955505,0.7284640669822693,0.6170234084129333,yes,yes,76.0,"Some college, no degree","$100,000 to $124,999",Female,"White, Non-Hispanic",West-North Central,Not working - retired,married,Yes,yes,NOT same-sex souple,55.08333206176758,Good,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,59.75
1301087.0,0.7493526935577393,0.5571144819259644,0.3566180169582367,yes,yes,60.0,Masters degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",South Atlantic,Working - self-employed,"partnered, not married",Yes,no,NOT same-sex souple,6.0,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",in unmarried partnership,yes,no report of breakup or partner death,2017 wave,,10.666666984558105
1301519.0,1.002868413925171,0.8339277505874634,0.6082062721252441,yes,yes,59.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - other,married,Yes,yes,NOT same-sex souple,19.75,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,no,Separated/ Broke up,2022 wave,2022 wave,24.41666603088379
1301695.0,1.684036374092102,4.576923847198486,,yes,no,22.0,Bachelors degree,"$175,000 to $199,999",Female,"Other, Non-Hispanic",Pacific,Not working - looking for work,"partnered, not married",No,no,NOT same-sex souple,1.1666666269302368,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1301941.0,0.8148235082626343,,,no,no,74.0,Professional or Doctorate degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,52.0,Excellent,no,no,yes,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1309471.0,0.8675167560577393,0.5362486839294434,0.560337483882904,yes,yes,70.0,Associate degree,"$10,000 to $12,499",Female,"White, Non-Hispanic",Mountain,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
1311313.0,1.1993939876556396,1.0694458484649658,1.0732661485671997,yes,yes,50.0,7th or 8th grade,"$60,000 to $74,999",Male,"White, Non-Hispanic",West-South Central,Not working - looking for work,married,Yes,yes,NOT same-sex souple,16.25,Good,yes,no,no,no,no,no,no,no,no,"Yes, an Internet chat room",married,yes,no report of breakup or partner death,2017 wave,,20.91666603088379
1316837.0,0.8878704309463501,0.5159282684326172,0.5844373106956482,yes,yes,54.0,"Some college, no degree","$60,000 to $74,999",Male,"White, Non-Hispanic",New England,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.6666666865348816,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",in unmarried partnership,no,Separated/ Broke up,2022 wave,2017 wave,1.0833333730697632
1317319.0,0.917043924331665,,,no,no,70.0,"Some college, no degree","$25,000 to $29,999",Female,"White, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,54.41666793823242,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1318305.0,1.0733145475387573,0.99837726354599,0.8316854238510132,yes,yes,79.0,"Some college, no degree","$100,000 to $124,999",Female,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,36.5,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,41.16666793823242
1320887.0,1.2225744724273682,,,no,no,67.0,Bachelors degree,"$60,000 to $74,999",Male,"Other, Non-Hispanic",Pacific,Working - self-employed,married,Yes,yes,NOT same-sex souple,5.666666507720947,Good,yes,yes,no,no,no,no,no,no,no,"Yes, an Internet chat room",not in wave 3,,,,,
1322545.0,0.8516861796379089,0.3920251429080963,,yes,no,77.0,Bachelors degree,"$75,000 to $84,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,32.33333206176758,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1323365.0,0.8465977907180786,0.6046324968338013,0.5017267465591431,yes,yes,52.0,Masters degree,"$250,000 or more",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.833333015441895,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,13.5
1324877.0,0.8503292202949524,0.6128700971603394,,yes,no,59.0,"Some college, no degree","$125,000 to $149,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,40.41666793823242,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1325417.0,0.8049858808517456,0.5667439699172974,0.42725253105163574,yes,yes,60.0,Masters degree,"$250,000 or more",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,41.08333206176758,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,45.75
1329491.0,1.560896873474121,0.5334146618843079,1.1674951314926147,yes,yes,56.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999",Female,"Black, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.0833333358168602,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Partner died,,2017 wave,
1333997.0,0.9188531637191772,0.5390339493751526,0.6004388928413391,yes,yes,65.0,"Some college, no degree","$50,000 to $59,999",Female,"White, Non-Hispanic",East-North Central,Not working - retired,married,Yes,yes,NOT same-sex souple,46.91666793823242,Good,no,no,no,yes,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,51.58333206176758
1335167.0,1.0548832416534424,0.9968546628952026,0.8524066209793091,yes,yes,39.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,21.75,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,26.41666603088379
1335659.0,0.8100743293762207,,,no,no,54.0,Bachelors degree,"$200,000 to $249,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,32.16666793823242,Good,no,no,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1336419.0,1.7575355768203735,,,no,no,77.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Female,"Other, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,50.33333206176758,Good,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1336987.0,1.0505863428115845,0.6205557584762573,0.7153988480567932,yes,yes,60.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Female,"White, Non-Hispanic",West-South Central,Not working - other,married,Yes,yes,NOT same-sex souple,24.41666603088379,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,29.08333396911621
1338065.0,0.29761525988578796,0.1795578896999359,0.21364399790763855,yes,yes,53.0,Bachelors degree,"$50,000 to $59,999",Male,"2+ Races, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,13.916666984558105,Good,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet chat room",in unmarried partnership,yes,no report of breakup or partner death,2017 wave,,18.58333396911621
1341047.0,0.8049858808517456,0.4709988236427307,,yes,no,68.0,Bachelors degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,45.75,Excellent,no,no,no,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1341579.0,1.1107425689697266,,,no,no,37.0,Masters degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,17.5,Good,no,yes,no,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
1341813.0,0.8049858808517456,0.5833796858787537,,yes,no,71.0,Professional or Doctorate degree,"$250,000 or more",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,7.75,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
1342665.0,0.8365340232849121,0.4172203540802002,0.322372704744339,yes,yes,68.0,"Some college, no degree","$12,500 to $14,999",Male,"White, Non-Hispanic",West-North Central,Not working - looking for work,married,No,yes,NOT same-sex souple,,Fair,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,no,no report of breakup or partner death,2020 wave,,8.75
1344091.0,1.1844680309295654,0.9606212377548218,0.8619969487190247,yes,yes,56.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Female,"White, Non-Hispanic",West-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,34.33333206176758,Good,no,no,yes,yes,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,39.0
1348777.0,1.0293281078338623,0.524812638759613,0.528313934803009,yes,yes,64.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Male,"White, Non-Hispanic",East-North Central,Not working - retired,married,Yes,yes,NOT same-sex souple,41.08333206176758,Excellent,no,yes,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,45.75
1348915.0,0.9516450762748718,0.6725338101387024,0.7857602834701538,yes,yes,62.0,"Some college, no degree","$30,000 to $34,999",Female,"White, Non-Hispanic",East-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,27.33333396911621,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,32.0
1349167.0,0.8350640535354614,0.48779794573783875,0.5455237627029419,yes,yes,75.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Male,"White, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,55.83333206176758,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,60.5
